,date,soil_moisture(m^3/m^3),precipitation
496,2026-01-08 16:00:00+00:00,0.3055,0.0
497,2026-01-08 17:00:00+00:00,0.305,0.0
498,2026-01-08 18:00:00+00:00,0.30475,0.0
499,2026-01-08 19:00:00+00:00,0.29525,0.0
500,2026-01-08 20:00:00+00:00,0.29950002,0.1
501,2026-01-08 21:00:00+00:00,0.30525,0.0
502,2026-01-08 22:00:00+00:00,0.30425,0.0
503,2026-01-08 23:00:00+00:00,0.30375,0.0
504,2026-01-09 00:00:00+00:00,0.32625,0.0
505,2026-01-09 01:00:00+00:00,0.32825,0.0
506,2026-01-09 02:00:00+00:00,0.34700003,0.0
507,2026-01-09 03:00:00+00:00,0.348,0.0
508,2026-01-09 04:00:00+00:00,0.34325,1.3
509,2026-01-09 05:00:00+00:00,0.345,0.6
510,2026-01-09 06:00:00+00:00,0.35525,0.0
511,2026-01-09 07:00:00+00:00,0.34475,0.0
512,2026-01-09 08:00:00+00:00,0.34074998,0.0
513,2026-01-09 09:00:00+00:00,0.343,0.0
514,2026-01-09 10:00:00+00:00,0.34149998,0.0
515,2026-01-09 11:00:00+00:00,0.33625,0.0
516,2026-01-09 12:00:00+00:00,0.33325002,0.0
517,2026-01-09 13:00:00+00:00,0.32999998,0.0
518,2026-01-09 14:00:00+00:00,0.3285,0.0
519,2026-01-09 15:00:00+00:00,0.32675,0.0
520,2026-01-09 16:00:00+00:00,0.325,0.0
521,2026-01-09 17:00:00+00:00,0.324,0.0
522,2026-01-09 18:00:00+00:00,0.323,0.0
523,2026-01-09 19:00:00+00:00,0.32125002,0.0
524,2026-01-09 20:00:00+00:00,0.32025,0.0
525,2026-01-09 21:00:00+00:00,0.31975,0.0
526,2026-01-09 22:00:00+00:00,0.319,0.0
527,2026-01-09 23:00:00+00:00,0.31825,0.0
528,2026-01-10 00:00:00+00:00,0.3175,0.0
529,2026-01-10 01:00:00+00:00,0.3165,0.0
530,2026-01-10 02:00:00+00:00,0.316,0.0
531,2026-01-10 03:00:00+00:00,0.3155,0.0
532,2026-01-10 04:00:00+00:00,0.31449997,0.0
533,2026-01-10 05:00:00+00:00,0.31425,0.0
534,2026-01-10 06:00:00+00:00,0.31375,0.0
535,2026-01-10 07:00:00+00:00,0.3125,0.0
536,2026-01-10 08:00:00+00:00,0.31225002,0.0
537,2026-01-10 09:00:00+00:00,0.3115,0.0
538,2026-01-10 10:00:00+00:00,0.311,0.0
539,2026-01-10 11:00:00+00:00,0.31024998,0.0
540,2026-01-10 12:00:00+00:00,0.30949998,0.0
541,2026-01-10 13:00:00+00:00,0.30900002,0.0
542,2026-01-10 14:00:00+00:00,0.3085,0.2
543,2026-01-10 15:00:00+00:00,0.31699997,0.8
544,2026-01-10 16:00:00+00:00,0.3225,1.1
545,2026-01-10 17:00:00+00:00,0.32225,1.0
546,2026-01-10 18:00:00+00:00,0.32250002,0.1
547,2026-01-10 19:00:00+00:00,0.32849997,0.0
548,2026-01-10 20:00:00+00:00,0.3255,0.0
549,2026-01-10 21:00:00+00:00,0.32325,0.0
550,2026-01-10 22:00:00+00:00,0.3215,0.0
551,2026-01-10 23:00:00+00:00,0.32025,0.0
552,2026-01-11 00:00:00+00:00,0.3195,0.0
553,2026-01-11 01:00:00+00:00,0.32050002,0.0
554,2026-01-11 02:00:00+00:00,0.32050002,0.0
555,2026-01-11 03:00:00+00:00,0.31975,0.0
556,2026-01-11 04:00:00+00:00,0.31950003,0.1
557,2026-01-11 05:00:00+00:00,0.31925002,0.0
558,2026-01-11 06:00:00+00:00,0.319,0.0
559,2026-01-11 07:00:00+00:00,0.31875,0.0
560,2026-01-11 08:00:00+00:00,0.31825,0.0
561,2026-01-11 09:00:00+00:00,0.31775,0.0
562,2026-01-11 10:00:00+00:00,0.31724998,0.0
563,2026-01-11 11:00:00+00:00,0.317,0.0
564,2026-01-11 12:00:00+00:00,0.3165,0.0
565,2026-01-11 13:00:00+00:00,0.31599998,0.0
566,2026-01-11 14:00:00+00:00,0.3155,0.0
567,2026-01-11 15:00:00+00:00,0.315,0.0
568,2026-01-11 16:00:00+00:00,0.3145,0.0
569,2026-01-11 17:00:00+00:00,0.31425,0.0
570,2026-01-11 18:00:00+00:00,0.3135,0.0
571,2026-01-11 19:00:00+00:00,0.3085,0.0
572,2026-01-11 20:00:00+00:00,0.308,0.0
573,2026-01-11 21:00:00+00:00,0.30775,0.0
574,2026-01-11 22:00:00+00:00,0.3075,0.0
575,2026-01-11 23:00:00+00:00,0.30699998,0.0
576,2026-01-12 00:00:00+00:00,0.30675,0.0
577,2026-01-12 01:00:00+00:00,0.30675,0.0
578,2026-01-12 02:00:00+00:00,0.30624998,0.0
579,2026-01-12 03:00:00+00:00,0.30575,0.0
580,2026-01-12 04:00:00+00:00,0.30575,0.0
581,2026-01-12 05:00:00+00:00,0.30525,0.0
582,2026-01-12 06:00:00+00:00,0.305,0.0
583,2026-01-12 07:00:00+00:00,0.30449998,0.0
584,2026-01-12 08:00:00+00:00,0.30400002,0.0
585,2026-01-12 09:00:00+00:00,0.30400002,0.0
586,2026-01-12 10:00:00+00:00,0.3035,0.0
587,2026-01-12 11:00:00+00:00,0.30325,0.0
588,2026-01-12 12:00:00+00:00,0.30225,0.0
589,2026-01-12 13:00:00+00:00,0.302,0.0
590,2026-01-12 14:00:00+00:00,0.3015,0.0
591,2026-01-12 15:00:00+00:00,0.30075002,0.0
592,2026-01-12 16:00:00+00:00,0.3005,0.0
593,2026-01-12 17:00:00+00:00,0.3005,0.0
594,2026-01-12 18:00:00+00:00,0.30049998,0.0
595,2026-01-12 19:00:00+00:00,0.3005,0.0
596,2026-01-12 20:00:00+00:00,0.30025,0.0
597,2026-01-12 21:00:00+00:00,0.2995,0.0
598,2026-01-12 22:00:00+00:00,0.2995,0.0
599,2026-01-12 23:00:00+00:00,0.2995,0.0
600,2026-01-13 00:00:00+00:00,0.2995,0.0
601,2026-01-13 01:00:00+00:00,0.29925,0.0
602,2026-01-13 02:00:00+00:00,0.299,0.0
603,2026-01-13 03:00:00+00:00,0.299,0.0
604,2026-01-13 04:00:00+00:00,0.299,0.0
605,2026-01-13 05:00:00+00:00,0.299,0.0
606,2026-01-13 06:00:00+00:00,0.299,0.0
607,2026-01-13 07:00:00+00:00,0.29874998,0.0
608,2026-01-13 08:00:00+00:00,0.29874998,0.0
609,2026-01-13 09:00:00+00:00,0.29825002,0.0
610,2026-01-13 10:00:00+00:00,0.29799998,0.0
611,2026-01-13 11:00:00+00:00,0.29799998,0.0
612,2026-01-13 12:00:00+00:00,0.29749998,0.0
613,2026-01-13 13:00:00+00:00,0.2985,0.0
614,2026-01-13 14:00:00+00:00,0.30150002,0.1
615,2026-01-13 15:00:00+00:00,0.30075002,0.0
616,2026-01-13 16:00:00+00:00,0.30025,0.0
617,2026-01-13 17:00:00+00:00,0.29975,0.0
618,2026-01-13 18:00:00+00:00,0.299,0.0
619,2026-01-13 19:00:00+00:00,0.2975,0.0
620,2026-01-13 20:00:00+00:00,0.29724997,0.0
621,2026-01-13 21:00:00+00:00,0.29675,0.0
622,2026-01-13 22:00:00+00:00,0.296,0.0
623,2026-01-13 23:00:00+00:00,0.296,0.0
624,2026-01-14 00:00:00+00:00,0.29525,0.0
625,2026-01-14 01:00:00+00:00,0.29500002,0.0
626,2026-01-14 02:00:00+00:00,0.29475,0.0
627,2026-01-14 03:00:00+00:00,0.2945,0.0
628,2026-01-14 04:00:00+00:00,0.29425,0.0
629,2026-01-14 05:00:00+00:00,0.2935,0.0
630,2026-01-14 06:00:00+00:00,0.2935,0.0
631,2026-01-14 07:00:00+00:00,0.29299998,0.0
632,2026-01-14 08:00:00+00:00,0.29325,0.0
633,2026-01-14 09:00:00+00:00,0.29275,0.0
634,2026-01-14 10:00:00+00:00,0.2995,0.0
635,2026-01-14 11:00:00+00:00,0.30449998,0.0
636,2026-01-14 12:00:00+00:00,0.30225,0.1
637,2026-01-14 13:00:00+00:00,0.301,0.3
638,2026-01-14 14:00:00+00:00,0.29975,0.7
639,2026-01-14 15:00:00+00:00,0.299,0.4
640,2026-01-14 16:00:00+00:00,0.2985,0.6
641,2026-01-14 17:00:00+00:00,0.29799998,0.9
642,2026-01-14 18:00:00+00:00,0.29725,0.70000005
643,2026-01-14 19:00:00+00:00,0.30225,0.6
644,2026-01-14 20:00:00+00:00,0.302,0.6
645,2026-01-14 21:00:00+00:00,0.30175,0.5
646,2026-01-14 22:00:00+00:00,0.3015,0.2
647,2026-01-14 23:00:00+00:00,0.3015,0.2
648,2026-01-15 00:00:00+00:00,0.3015,0.1
649,2026-01-15 01:00:00+00:00,0.30124998,0.0
650,2026-01-15 02:00:00+00:00,0.301,0.0
651,2026-01-15 03:00:00+00:00,0.301,0.0
652,2026-01-15 04:00:00+00:00,0.301,0.0
653,2026-01-15 05:00:00+00:00,0.301,0.0
654,2026-01-15 06:00:00+00:00,0.301,0.0
655,2026-01-15 07:00:00+00:00,0.301,0.0
656,2026-01-15 08:00:00+00:00,0.301,0.0
657,2026-01-15 09:00:00+00:00,0.301,0.0
658,2026-01-15 10:00:00+00:00,0.3005,0.0
659,2026-01-15 11:00:00+00:00,0.30025,0.0
660,2026-01-15 12:00:00+00:00,0.30025,0.0
661,2026-01-15 13:00:00+00:00,0.3,0.0
662,2026-01-15 14:00:00+00:00,0.3,0.0
663,2026-01-15 15:00:00+00:00,0.3,0.0
664,2026-01-15 16:00:00+00:00,0.3,0.0
665,2026-01-15 17:00:00+00:00,0.3,0.0
666,2026-01-15 18:00:00+00:00,0.29975,0.0
667,2026-01-15 19:00:00+00:00,0.2995,0.0
668,2026-01-15 20:00:00+00:00,0.2995,0.0
669,2026-01-15 21:00:00+00:00,0.29925,0.0
670,2026-01-15 22:00:00+00:00,0.29925,0.0
671,2026-01-15 23:00:00+00:00,0.29925,0.0
672,2026-01-16 00:00:00+00:00,0.29925,0.0
673,2026-01-16 01:00:00+00:00,0.29925,0.0
674,2026-01-16 02:00:00+00:00,0.29925,0.0
675,2026-01-16 03:00:00+00:00,0.29925,0.0
676,2026-01-16 04:00:00+00:00,0.299,0.0
677,2026-01-16 05:00:00+00:00,0.29875,0.0
678,2026-01-16 06:00:00+00:00,0.29875,0.0
679,2026-01-16 07:00:00+00:00,0.29875,0.0
680,2026-01-16 08:00:00+00:00,0.2985,0.0
681,2026-01-16 09:00:00+00:00,0.2985,0.0
682,2026-01-16 10:00:00+00:00,0.29825002,0.0
683,2026-01-16 11:00:00+00:00,0.29825002,0.0
684,2026-01-16 12:00:00+00:00,0.29825002,0.0
685,2026-01-16 13:00:00+00:00,0.29799998,0.0
686,2026-01-16 14:00:00+00:00,0.29775,0.6
687,2026-01-16 15:00:00+00:00,0.29775,0.3
688,2026-01-16 16:00:00+00:00,0.29775,0.0
689,2026-01-16 17:00:00+00:00,0.29775,0.0
690,2026-01-16 18:00:00+00:00,0.2975,0.0
691,2026-01-16 19:00:00+00:00,0.2975,0.0
692,2026-01-16 20:00:00+00:00,0.2975,0.0
693,2026-01-16 21:00:00+00:00,0.2975,0.0
694,2026-01-16 22:00:00+00:00,0.2975,0.0
695,2026-01-16 23:00:00+00:00,0.2975,0.0
696,2026-01-17 00:00:00+00:00,0.29724997,0.0
697,2026-01-17 01:00:00+00:00,0.29724997,0.1
698,2026-01-17 02:00:00+00:00,0.29724997,0.0
699,2026-01-17 03:00:00+00:00,0.29724997,0.0
700,2026-01-17 04:00:00+00:00,0.297,0.0
701,2026-01-17 05:00:00+00:00,0.297,0.0
702,2026-01-17 06:00:00+00:00,0.297,0.0
703,2026-01-17 07:00:00+00:00,0.29675,0.0
704,2026-01-17 08:00:00+00:00,0.29675,0.0
705,2026-01-17 09:00:00+00:00,0.29675,0.0
706,2026-01-17 10:00:00+00:00,0.2965,0.0
707,2026-01-17 11:00:00+00:00,0.2965,0.0
708,2026-01-17 12:00:00+00:00,0.29625002,0.0
709,2026-01-17 13:00:00+00:00,0.29625002,0.0
710,2026-01-17 14:00:00+00:00,0.29575002,0.0
711,2026-01-17 15:00:00+00:00,0.29575002,0.0
712,2026-01-17 16:00:00+00:00,0.29575002,0.0
713,2026-01-17 17:00:00+00:00,0.29575002,0.0
714,2026-01-17 18:00:00+00:00,0.29575002,0.0
715,2026-01-17 19:00:00+00:00,0.29575002,0.0
716,2026-01-17 20:00:00+00:00,0.29575002,0.0
717,2026-01-17 21:00:00+00:00,0.29549998,0.0
718,2026-01-17 22:00:00+00:00,0.29525,0.0
719,2026-01-17 23:00:00+00:00,0.29525,0.0
720,2026-01-18 00:00:00+00:00,0.29500002,0.0
721,2026-01-18 01:00:00+00:00,0.29500002,0.0
722,2026-01-18 02:00:00+00:00,0.29500002,0.0
723,2026-01-18 03:00:00+00:00,0.29500002,0.0
724,2026-01-18 04:00:00+00:00,0.29500002,0.0
725,2026-01-18 05:00:00+00:00,0.29500002,0.0
726,2026-01-18 06:00:00+00:00,0.29500002,0.0
727,2026-01-18 07:00:00+00:00,0.29500002,0.0
728,2026-01-18 08:00:00+00:00,0.29500002,0.0
729,2026-01-18 09:00:00+00:00,0.29500002,0.0
730,2026-01-18 10:00:00+00:00,0.29500002,0.0
731,2026-01-18 11:00:00+00:00,0.29500002,0.1
732,2026-01-18 12:00:00+00:00,0.29500002,0.0
733,2026-01-18 13:00:00+00:00,0.29475,0.0
734,2026-01-18 14:00:00+00:00,0.29424998,0.0
735,2026-01-18 15:00:00+00:00,0.29424998,0.0
736,2026-01-18 16:00:00+00:00,0.29424998,0.0
737,2026-01-18 17:00:00+00:00,0.29399997,0.0
738,2026-01-18 18:00:00+00:00,0.29399997,0.0
739,2026-01-18 19:00:00+00:00,0.29399997,0.0
740,2026-01-18 20:00:00+00:00,0.29399997,0.0
741,2026-01-18 21:00:00+00:00,0.29399997,0.0
742,2026-01-18 22:00:00+00:00,0.29399997,0.0
743,2026-01-18 23:00:00+00:00,0.29399997,0.1
744,2026-01-19 00:00:00+00:00,0.29399997,0.0
745,2026-01-19 01:00:00+00:00,0.29399997,0.0
746,2026-01-19 02:00:00+00:00,0.29399997,0.0
747,2026-01-19 03:00:00+00:00,0.29399997,0.0
748,2026-01-19 04:00:00+00:00,0.29375,0.0
749,2026-01-19 05:00:00+00:00,0.29375,0.0
750,2026-01-19 06:00:00+00:00,0.29375,0.0
751,2026-01-19 07:00:00+00:00,0.29375,0.0
752,2026-01-19 08:00:00+00:00,0.29375,0.0
753,2026-01-19 09:00:00+00:00,0.29349998,0.4
754,2026-01-19 10:00:00+00:00,0.29349998,0.0
755,2026-01-19 11:00:00+00:00,0.29349998,0.0
756,2026-01-19 12:00:00+00:00,0.29325,0.0
757,2026-01-19 13:00:00+00:00,0.29349998,0.0
758,2026-01-19 14:00:00+00:00,0.29349998,0.0
759,2026-01-19 15:00:00+00:00,0.29349998,0.0
760,2026-01-19 16:00:00+00:00,0.29325,0.0
761,2026-01-19 17:00:00+00:00,0.29325,0.0
762,2026-01-19 18:00:00+00:00,0.29325,0.0
763,2026-01-19 19:00:00+00:00,0.29325,0.0
764,2026-01-19 20:00:00+00:00,0.29325,0.0
765,2026-01-19 21:00:00+00:00,0.29325,0.0
766,2026-01-19 22:00:00+00:00,0.29325,0.0
767,2026-01-19 23:00:00+00:00,0.29299998,0.0
768,2026-01-20 00:00:00+00:00,0.29275,0.0
769,2026-01-20 01:00:00+00:00,0.29275,0.0
770,2026-01-20 02:00:00+00:00,0.29275,0.0
771,2026-01-20 03:00:00+00:00,0.29275,0.0
772,2026-01-20 04:00:00+00:00,0.29275,0.0
773,2026-01-20 05:00:00+00:00,0.29250002,0.0
774,2026-01-20 06:00:00+00:00,0.29250002,0.0
775,2026-01-20 07:00:00+00:00,0.29250002,0.0
776,2026-01-20 08:00:00+00:00,0.29250002,0.0
777,2026-01-20 09:00:00+00:00,0.29250002,0.0
778,2026-01-20 10:00:00+00:00,0.29250002,0.0
779,2026-01-20 11:00:00+00:00,0.29250002,0.0
780,2026-01-20 12:00:00+00:00,0.29250002,0.0
781,2026-01-20 13:00:00+00:00,0.29250002,0.0
782,2026-01-20 14:00:00+00:00,0.29250002,0.0
783,2026-01-20 15:00:00+00:00,0.29250002,0.0
784,2026-01-20 16:00:00+00:00,0.29250002,0.0
785,2026-01-20 17:00:00+00:00,0.29250002,0.0
786,2026-01-20 18:00:00+00:00,0.29250002,0.0
787,2026-01-20 19:00:00+00:00,0.29250002,0.0
788,2026-01-20 20:00:00+00:00,0.29250002,0.0
789,2026-01-20 21:00:00+00:00,0.29250002,0.0
790,2026-01-20 22:00:00+00:00,0.29250002,0.0
791,2026-01-20 23:00:00+00:00,0.29250002,0.0
792,2026-01-21 00:00:00+00:00,0.29250002,0.0
793,2026-01-21 01:00:00+00:00,0.29250002,0.0
794,2026-01-21 02:00:00+00:00,0.29250002,0.0
795,2026-01-21 03:00:00+00:00,0.29250002,0.0
796,2026-01-21 04:00:00+00:00,0.29250002,0.0
797,2026-01-21 05:00:00+00:00,0.29250002,0.0
798,2026-01-21 06:00:00+00:00,0.29250002,0.1
799,2026-01-21 07:00:00+00:00,0.29250002,0.6
800,2026-01-21 08:00:00+00:00,0.29225,0.3
801,2026-01-21 09:00:00+00:00,0.29225,0.3
802,2026-01-21 10:00:00+00:00,0.292,0.0
803,2026-01-21 11:00:00+00:00,0.292,0.0
804,2026-01-21 12:00:00+00:00,0.292,0.0
805,2026-01-21 13:00:00+00:00,0.292,0.70000005
806,2026-01-21 14:00:00+00:00,0.2925,0.1
807,2026-01-21 15:00:00+00:00,0.29375,0.0
808,2026-01-21 16:00:00+00:00,0.29375,0.0
809,2026-01-21 17:00:00+00:00,0.29375,0.0
810,2026-01-21 18:00:00+00:00,0.29375,0.0
811,2026-01-21 19:00:00+00:00,0.2935,0.0
812,2026-01-21 20:00:00+00:00,0.2935,0.0
813,2026-01-21 21:00:00+00:00,0.29325,0.0
814,2026-01-21 22:00:00+00:00,0.29325,0.0
815,2026-01-21 23:00:00+00:00,0.29325,0.0
816,2026-01-22 00:00:00+00:00,0.2935,0.0
817,2026-01-22 01:00:00+00:00,0.2935,0.0
818,2026-01-22 02:00:00+00:00,0.29325,0.0
819,2026-01-22 03:00:00+00:00,0.29325,0.0
820,2026-01-22 04:00:00+00:00,0.29325,0.0
821,2026-01-22 05:00:00+00:00,0.29325,0.0
822,2026-01-22 06:00:00+00:00,0.29325,0.0
823,2026-01-22 07:00:00+00:00,0.29299998,0.0
824,2026-01-22 08:00:00+00:00,0.29299998,0.4
825,2026-01-22 09:00:00+00:00,0.29299998,0.0
826,2026-01-22 10:00:00+00:00,0.29299998,0.0
827,2026-01-22 11:00:00+00:00,0.29299998,0.0
828,2026-01-22 12:00:00+00:00,0.29275,0.0
829,2026-01-22 13:00:00+00:00,0.2925,0.0
830,2026-01-22 14:00:00+00:00,0.2925,0.0
831,2026-01-22 15:00:00+00:00,0.2925,0.0
832,2026-01-22 16:00:00+00:00,0.2925,0.0
833,2026-01-22 17:00:00+00:00,0.2925,0.0
834,2026-01-22 18:00:00+00:00,0.2925,0.0
835,2026-01-22 19:00:00+00:00,0.2925,0.0
836,2026-01-22 20:00:00+00:00,0.2925,0.0
837,2026-01-22 21:00:00+00:00,0.2925,0.0
838,2026-01-22 22:00:00+00:00,0.2925,0.0
839,2026-01-22 23:00:00+00:00,0.2925,0.0
840,2026-01-23 00:00:00+00:00,0.29224998,0.0
841,2026-01-23 01:00:00+00:00,0.29224998,0.0
842,2026-01-23 02:00:00+00:00,0.292,0.0
843,2026-01-23 03:00:00+00:00,0.292,0.0
844,2026-01-23 04:00:00+00:00,0.292,0.0
845,2026-01-23 05:00:00+00:00,0.292,0.0
846,2026-01-23 06:00:00+00:00,0.292,0.0
847,2026-01-23 07:00:00+00:00,0.29175,0.0
848,2026-01-23 08:00:00+00:00,0.29175,0.0
849,2026-01-23 09:00:00+00:00,0.29175,0.0
850,2026-01-23 10:00:00+00:00,0.29175,0.0
851,2026-01-23 11:00:00+00:00,0.29175,0.0
852,2026-01-23 12:00:00+00:00,0.29175,0.0
853,2026-01-23 13:00:00+00:00,0.29175,0.0
854,2026-01-23 14:00:00+00:00,0.29175,0.0
855,2026-01-23 15:00:00+00:00,0.29175,0.0
856,2026-01-23 16:00:00+00:00,0.29175,0.0
857,2026-01-23 17:00:00+00:00,0.29175,0.0
858,2026-01-23 18:00:00+00:00,0.29175,0.0
859,2026-01-23 19:00:00+00:00,0.29175,0.0
860,2026-01-23 20:00:00+00:00,0.29175,0.0
861,2026-01-23 21:00:00+00:00,0.29175,0.0
862,2026-01-23 22:00:00+00:00,0.29175,0.0
863,2026-01-23 23:00:00+00:00,0.29175,0.0
864,2026-01-24 00:00:00+00:00,0.29175,0.0
865,2026-01-24 01:00:00+00:00,0.29175,0.0
866,2026-01-24 02:00:00+00:00,0.29175,0.0
867,2026-01-24 03:00:00+00:00,0.29175,0.0
868,2026-01-24 04:00:00+00:00,0.29175,0.0
869,2026-01-24 05:00:00+00:00,0.29175,0.0
870,2026-01-24 06:00:00+00:00,0.29175,0.0
871,2026-01-24 07:00:00+00:00,0.29175,0.0
872,2026-01-24 08:00:00+00:00,0.29175,0.0
873,2026-01-24 09:00:00+00:00,0.29175,0.0
874,2026-01-24 10:00:00+00:00,0.29175,0.0
875,2026-01-24 11:00:00+00:00,0.29175,0.0
876,2026-01-24 12:00:00+00:00,0.29175,0.0
877,2026-01-24 13:00:00+00:00,0.29175,0.0
878,2026-01-24 14:00:00+00:00,0.29175,0.0
879,2026-01-24 15:00:00+00:00,0.29175,0.0
880,2026-01-24 16:00:00+00:00,0.29150003,0.0
881,2026-01-24 17:00:00+00:00,0.29125,0.0
882,2026-01-24 18:00:00+00:00,0.29125,0.0
883,2026-01-24 19:00:00+00:00,0.29125,0.0
884,2026-01-24 20:00:00+00:00,0.29125,0.0
885,2026-01-24 21:00:00+00:00,0.29125,0.0
886,2026-01-24 22:00:00+00:00,0.291,0.0
887,2026-01-24 23:00:00+00:00,0.291,0.0
888,2026-01-25 00:00:00+00:00,0.291,0.0
889,2026-01-25 01:00:00+00:00,0.291,0.0
890,2026-01-25 02:00:00+00:00,0.291,0.0
891,2026-01-25 03:00:00+00:00,0.291,0.1
892,2026-01-25 04:00:00+00:00,0.291,0.1
893,2026-01-25 05:00:00+00:00,0.291,0.3
894,2026-01-25 06:00:00+00:00,0.291,0.3
895,2026-01-25 07:00:00+00:00,0.291,0.5
896,2026-01-25 08:00:00+00:00,0.291,0.4
897,2026-01-25 09:00:00+00:00,0.291,0.3
898,2026-01-25 10:00:00+00:00,0.291,0.7
899,2026-01-25 11:00:00+00:00,0.291,0.6
900,2026-01-25 12:00:00+00:00,0.291,0.4
901,2026-01-25 13:00:00+00:00,0.291,0.3
902,2026-01-25 14:00:00+00:00,0.291,0.3
903,2026-01-25 15:00:00+00:00,0.291,0.3
904,2026-01-25 16:00:00+00:00,0.291,0.3
905,2026-01-25 17:00:00+00:00,0.291,0.3
906,2026-01-25 18:00:00+00:00,0.291,0.3
907,2026-01-25 19:00:00+00:00,0.291,0.3
908,2026-01-25 20:00:00+00:00,0.291,0.0
909,2026-01-25 21:00:00+00:00,0.291,0.0
910,2026-01-25 22:00:00+00:00,0.291,0.0
911,2026-01-25 23:00:00+00:00,0.291,0.0
912,2026-01-26 00:00:00+00:00,0.291,0.0
913,2026-01-26 01:00:00+00:00,0.291,0.0
914,2026-01-26 02:00:00+00:00,0.291,0.0
915,2026-01-26 03:00:00+00:00,0.291,0.0
916,2026-01-26 04:00:00+00:00,0.291,0.0
917,2026-01-26 05:00:00+00:00,0.291,0.0
918,2026-01-26 06:00:00+00:00,0.291,0.0
919,2026-01-26 07:00:00+00:00,0.291,0.0
920,2026-01-26 08:00:00+00:00,0.291,0.0
921,2026-01-26 09:00:00+00:00,0.291,0.0
922,2026-01-26 10:00:00+00:00,0.291,0.0
923,2026-01-26 11:00:00+00:00,0.291,0.0
924,2026-01-26 12:00:00+00:00,0.291,0.0
925,2026-01-26 13:00:00+00:00,0.291,0.0
926,2026-01-26 14:00:00+00:00,0.291,0.0
927,2026-01-26 15:00:00+00:00,0.291,0.0
928,2026-01-26 16:00:00+00:00,0.291,0.0
929,2026-01-26 17:00:00+00:00,0.291,0.0
930,2026-01-26 18:00:00+00:00,0.291,0.0
931,2026-01-26 19:00:00+00:00,0.291,0.0
932,2026-01-26 20:00:00+00:00,0.291,0.0
933,2026-01-26 21:00:00+00:00,0.29075003,0.0
934,2026-01-26 22:00:00+00:00,0.29075003,0.0
935,2026-01-26 23:00:00+00:00,0.29075003,0.0
936,2026-01-27 00:00:00+00:00,0.29075003,0.0
937,2026-01-27 01:00:00+00:00,0.29075003,0.0
938,2026-01-27 02:00:00+00:00,0.29075003,0.0
939,2026-01-27 03:00:00+00:00,0.29075003,0.0
940,2026-01-27 04:00:00+00:00,0.29075003,0.0
941,2026-01-27 05:00:00+00:00,0.29075003,0.0
942,2026-01-27 06:00:00+00:00,0.29075003,0.0
943,2026-01-27 07:00:00+00:00,0.29075003,0.0
944,2026-01-27 08:00:00+00:00,0.29075003,0.0
945,2026-01-27 09:00:00+00:00,0.29075003,0.0
946,2026-01-27 10:00:00+00:00,0.29075003,0.0
947,2026-01-27 11:00:00+00:00,0.29075003,0.0
948,2026-01-27 12:00:00+00:00,0.2905,0.0
949,2026-01-27 13:00:00+00:00,0.2905,0.0
950,2026-01-27 14:00:00+00:00,0.2905,0.3
951,2026-01-27 15:00:00+00:00,0.2905,0.1
952,2026-01-27 16:00:00+00:00,0.2905,0.0
953,2026-01-27 17:00:00+00:00,0.2905,0.0
954,2026-01-27 18:00:00+00:00,0.2905,0.0
955,2026-01-27 19:00:00+00:00,0.2905,0.0
956,2026-01-27 20:00:00+00:00,0.2905,0.0
957,2026-01-27 21:00:00+00:00,0.2905,0.0
958,2026-01-27 22:00:00+00:00,0.2905,0.0
959,2026-01-27 23:00:00+00:00,0.2905,0.0
960,2026-01-28 00:00:00+00:00,0.2905,0.0
961,2026-01-28 01:00:00+00:00,0.2905,0.0
962,2026-01-28 02:00:00+00:00,0.2905,0.0
963,2026-01-28 03:00:00+00:00,0.2905,0.0
964,2026-01-28 04:00:00+00:00,0.2905,0.0
965,2026-01-28 05:00:00+00:00,0.2905,0.0
966,2026-01-28 06:00:00+00:00,0.2905,0.0
967,2026-01-28 07:00:00+00:00,0.2905,0.0
968,2026-01-28 08:00:00+00:00,0.29025,0.0
969,2026-01-28 09:00:00+00:00,0.29025,0.0
970,2026-01-28 10:00:00+00:00,0.29025,0.0
971,2026-01-28 11:00:00+00:00,0.29025,0.0
972,2026-01-28 12:00:00+00:00,0.29025,0.0
973,2026-01-28 13:00:00+00:00,0.29025,0.0
974,2026-01-28 14:00:00+00:00,0.29025,0.0
975,2026-01-28 15:00:00+00:00,0.29025,0.0
976,2026-01-28 16:00:00+00:00,0.29025,0.0
977,2026-01-28 17:00:00+00:00,0.29025,0.0
978,2026-01-28 18:00:00+00:00,0.29025,0.0
979,2026-01-28 19:00:00+00:00,0.29025,0.0
980,2026-01-28 20:00:00+00:00,0.29025,0.0
981,2026-01-28 21:00:00+00:00,0.29025,0.0
982,2026-01-28 22:00:00+00:00,0.29025,0.0
983,2026-01-28 23:00:00+00:00,0.29025,0.0
984,2026-01-29 00:00:00+00:00,0.29025,0.0
985,2026-01-29 01:00:00+00:00,0.29,0.0
986,2026-01-29 02:00:00+00:00,0.29,0.0
987,2026-01-29 03:00:00+00:00,0.29,0.0
988,2026-01-29 04:00:00+00:00,0.29,0.0
989,2026-01-29 05:00:00+00:00,0.29,0.0
990,2026-01-29 06:00:00+00:00,0.29,0.0
991,2026-01-29 07:00:00+00:00,0.29,0.0
992,2026-01-29 08:00:00+00:00,0.29,0.0
